operator,category,backend,phase,axis_M,axis_S,latency_ms,tflops,gbps,ai,ridge,bound,compute_util,bw_util,reward,compute_dtype,error
absorbed_W_UV,Attention,torch.bmm (bf16),decode,32,65536,0.0032079998403787614,167.3537838881603,6210.3943239747,26.94736842105263,281.25,memory,0.07437945950584902,0.7762992904968374,0.7762992904968374,bf16,
o_proj,Attention,deep_gemm.fp8_gemm_nt,decode,32,65536,0.04477919936180115,143.87150810685836,2269.396537864148,63.39637243047159,562.5,memory,0.031971446245968524,0.2836745672330185,0.2836745672330185,fp8,
dsa_decode_attn,DSA,flashinfer trtllm-gen (fp8 KV),decode,32,65536,0.01737920045852661,525.1568117750891,2375.6950210988202,221.05396825396826,562.5,memory,0.11670151372779757,0.29696187763735254,0.29696187763735254,fp8,
index_k_proj,DSA-Indexer,torch.F.linear (bf16),decode,32,65536,0.005161599814891815,9.751172079398204,382.49226418212356,25.493775933609957,281.25,memory,0.004333854257510312,0.04781153302276544,0.047811533022765446,bf16,
index_q_upproj,DSA-Indexer,deep_gemm.fp8_gemm_nt,decode,32,65536,0.016735999286174773,32.078808251593124,521.055471554884,61.56505401596994,562.5,memory,0.0071286240559095835,0.06513193394436051,0.0651319339443605,fp8,
index_weights_proj,DSA-Indexer,torch.mm (bf16->f32),decode,32,65536,0.004231999814510346,2.973278013117276,186.79773975639137,15.917098445595855,281.25,memory,0.0013214568947187892,0.02334971746954892,0.02334971746954892,bf16,
index_score,DSA-Indexer,deep_gemm.fp8_paged_mqa_logits,decode,32,65536,0.04717440009117126,364.17779878064056,6048.785770428973,60.20676092729491,562.5,memory,0.08092839972903124,0.7560982213036216,0.7560982213036217,fp8,
moe_gate_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,32,65536,0.0377920001745224,170.47128795112565,2734.9297079459543,62.33114052468891,562.5,memory,0.03788250843358348,0.34186621349324425,0.3418662134932442,fp8,
moe_up_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,32,65536,0.037241598963737486,172.9907179944953,2775.34979367135,62.33114052468891,562.5,memory,0.03844238177655451,0.3469187242089188,0.3469187242089188,fp8,
moe_down_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,32,65536,0.03832319974899292,168.10837785457358,2723.5270719466166,61.72451141982576,562.5,memory,0.03735741730101635,0.3404408839933271,0.3404408839933271,fp8,
fused_qkv_a_proj,Attention,deep_gemm.fp8_gemm_nt,decode,64,65536,0.022686399519443512,90.96188076170401,743.4967362513303,122.3433491051068,562.5,memory,0.02021375128037867,0.09293709203141629,0.09293709203141629,fp8,
q_b_proj,Attention,deep_gemm.fp8_gemm_nt,decode,64,65536,0.024675199389457704,174.06008471141243,1450.6445696764308,119.98809932486554,562.5,memory,0.03868001882475832,0.18133057120955387,0.18133057120955387,fp8,
absorbed_W_UK,Attention,torch.bmm (bf16),decode,64,65536,0.003550399839878082,226.82131712456746,5168.4544917707435,43.885714285714286,281.25,memory,0.10080947427758555,0.6460568114713429,0.6460568114713429,bf16,
absorbed_W_UV,Attention,torch.bmm (bf16),decode,64,65536,0.003481600061058998,308.4047004736667,6625.882236738933,46.54545454545455,281.25,memory,0.13706875576607408,0.8282352795923665,0.8282352795923665,bf16,
o_proj,Attention,deep_gemm.fp8_gemm_nt,decode,64,65536,0.044886401295661925,287.0558012242623,2284.7821397950106,125.63815001198179,562.5,memory,0.06379017804983607,0.2855977674743763,0.2855977674743763,fp8,
dsa_decode_attn,DSA,flashinfer trtllm-gen (fp8 KV),decode,64,65536,0.025342398881912233,720.2795241703913,3258.3876682225596,221.05396825396826,562.5,memory,0.16006211648230917,0.40729845852781993,0.40729845852781993,fp8,
index_k_proj,DSA-Indexer,torch.F.linear (bf16),decode,64,65536,0.00554720014333725,18.146685426684456,428.26650176908305,42.37241379310345,281.25,memory,0.00806519352297087,0.05353331272113538,0.05353331272113539,bf16,
index_q_upproj,DSA-Indexer,deep_gemm.fp8_gemm_nt,decode,64,65536,0.016740800440311433,64.13921651048753,540.6021075436485,118.64403711246888,562.5,memory,0.014253159224552784,0.06757526344295606,0.06757526344295607,fp8,
index_weights_proj,DSA-Indexer,torch.mm (bf16->f32),decode,64,65536,0.004979199916124344,5.054190316501351,238.56041532965364,21.186206896551724,281.25,memory,0.0022463068073339336,0.029820051916206704,0.0298200519162067,bf16,
index_score,DSA-Indexer,deep_gemm.fp8_paged_mqa_logits,decode,64,65536,0.0878495991230011,391.12003595931964,6496.280981327534,60.20676092729491,562.5,memory,0.08691556354651547,0.8120351226659418,0.8120351226659418,fp8,
moe_gate_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,64,65536,0.03694399893283844,348.7684674153395,2869.994019671592,121.52236730278915,562.5,memory,0.07750410387007545,0.35874925245894895,0.358749252458949,fp8,
moe_up_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,64,65536,0.03738879859447479,344.6193077170469,2835.8508426550156,121.52236730278915,562.5,memory,0.07658206838156599,0.35448135533187697,0.35448135533187697,fp8,
moe_down_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,64,65536,0.038464000821113585,334.9860028322183,2809.397610575225,119.23766204230157,562.5,memory,0.07444133396271517,0.35117470132190315,0.35117470132190315,fp8,
